system:index,m_10,m_11,m_4,m_5,m_6,m_7,m_8,m_9,name,state,year,.geo
2_496_0,0.37635183,0.07697266,0.2856169,0.8574885,0.7379933,0.72835284,0.47286317,0.4036489,114_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.137664724172385,55.61119581023151]}"
2_497_0,0.5278487,0.3340489,0.40048364,0.809149,0.8585732,0.7238356,0.8484767,0.6894847,94k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.51657868529585,55.45201434188553]}"
2_498_0,0.6270563,0.3063318,0.34207764,0.75766015,0.8496882,0.62655246,0.7629151,0.681203,180_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.322713098419158,55.45488895079471]}"
2_499_0,0.52300614,0.117574744,0.23467527,0.6916946,0.80304676,0.7248,0.8040816,0.6774494,87E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.62042393214007,55.49118088827314]}"
2_500_0,0.55566263,0.37215114,0.44235182,0.86087954,0.8458602,0.79449517,0.88570803,0.7609746,77E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.504361597431828,55.44033624319198]}"
2_501_0,0.47376227,0.0073233214,0.2280457,0.7636831,0.7793419,0.7537977,0.7513549,0.57244194,83E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.60119998505991,55.47752649595452]}"
2_502_0,0.5290046,0.1405464,0.26596966,0.5104736,0.7702485,0.7795526,0.77123976,0.6766395,109k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.591677843048245,55.475729865386285]}"
2_503_0,0.66535854,0.08306709,0.25421444,0.5131283,0.6459939,0.44575897,0.66532016,0.5775267,53E_2019,0,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.394228143598774,55.20425898652537]}"
2_504_0,0.7768424,0.4155947,0.6664801,0.8449454,0.87803614,0.8567771,0.891422,0.8406516,141_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.753006119512406,55.282412416243766]}"
2_505_0,0.66175026,0.09909879,0.287988,0.67259926,0.7395893,0.40824392,0.80805486,0.74289435,95_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.09310828608006,55.5961041134583]}"
2_506_0,0.6439539,0.11653812,0.31752288,0.8650045,0.8838284,0.8155685,0.8381893,0.73573166,107E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.086285664202602,55.249713739901814]}"
2_507_0,0.5798103,0.12829526,0.24880305,0.70802546,0.79606783,0.71678954,0.7300867,0.6587877,43E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.38434667547346,55.203719997354895]}"
2_508_0,0.55143476,0.23219863,0.2954215,0.8378499,0.8327513,0.39179525,0.6394867,0.69931155,166_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.31372994557796,55.469261995340624]}"
2_509_0,0.48713923,0.004595266,0.23533371,0.7191881,0.7675688,0.77413684,0.78039825,0.5777271,83E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.601918637287206,55.477885822068174]}"
2_510_0,0.72953653,0.121379614,0.38871333,0.77221227,0.7325804,0.82470834,0.8507209,0.70328987,123E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.93303307673181,55.29462950410779]}"
2_511_0,0.6,0.0660325,0.22616383,0.7007165,0.79044586,0.7664437,0.7591472,0.6948599,129E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.951718034641498,55.303612656948985]}"
2_512_0,0.7893607,0.10155721,0.28791663,0.83350223,0.8623188,0.5881364,0.84323883,0.5455553,42k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.405726579235502,55.19383852922958]}"
2_513_0,0.8110236,0.16910537,0.35614893,0.7307692,0.88653094,0.16168989,0.89267814,0.83244205,148_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.781392882490586,55.2594155449703]}"
2_514_0,0.4680851,0.008251473,0.19688542,0.22667938,0.19435734,0.7663794,0.83355445,0.6882892,17k_2019,0,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.437526940293335,55.17048233184247]}"
2_515_0,0.48666462,0.11299972,0.24928848,0.6932647,0.8136126,0.78539085,0.76221603,0.6574849,109k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.58880323413906,55.47393323481805]}"
2_516_0,0.4257242,0.0766332,0.2167942,0.6861855,0.861486,0.46291208,0.7362508,0.67973495,33_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.91560118593804,55.48489268128431]}"
2_517_0,0.73058003,0.26886627,0.3763883,0.8295909,0.8137405,0.6110973,0.81003404,0.777997,161_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.748155216978162,55.29373118882367]}"
2_518_0,0.72224206,0.09543617,0.33757624,0.65477437,0.7721064,0.77440673,0.80001616,0.71575695,160_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.74851454309181,55.296426134676025]}"
2_519_0,0.39020824,0.06654145,0.23890252,0.750289,0.8396072,0.79660225,0.7137392,0.6263663,312_2020,0,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.533098537959948,55.78888257343035]}"
2_520_0,0.55747676,0.11061207,0.22980648,0.6282225,0.84947956,0.82331795,0.8522489,0.76758814,125_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.11017627647833,55.599697374594776]}"
2_521_0,0.64339226,0.09031646,0.24425197,0.7980583,0.88059247,0.82326835,0.8143114,0.727758,134k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.087722968657193,55.24719845710628]}"
2_522_0,0.75081116,0.21716592,0.26619554,0.7385159,0.88056874,0.3362256,0.7938564,0.7835923,149_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.775464001615397,55.261391838595365]}"
2_523_0,0.61235356,0.096657395,0.26071033,0.80923545,0.8711145,0.64925927,0.8422576,0.7044407,75E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.507056543284186,55.445905797953515]}"
2_524_0,0.64705884,0.053333335,0.2265222,0.7962058,0.8387272,0.81330526,0.74767977,0.5876682,153k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.952616349925616,55.306487265858166]}"
2_525_0,0.44509745,0.05958209,0.22742331,0.5060524,0.66651624,0.7106408,0.784897,0.60605,91k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.52466352285293,55.452194004942356]}"
2_526_0,0.45607898,0.08690381,0.2881467,0.59754676,0.77002054,0.76439,0.7689243,0.6335891,312_2020,0,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.53687146215325,55.78510964923705]}"
2_527_0,0.58102596,0.17279546,0.31058952,0.70959383,0.85971606,0.821308,0.8341885,0.7223476,117_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.112152570103394,55.57903612306003]}"
2_528_0,0.619708,0.045113187,0.26154354,0.79281414,0.8948226,0.5695361,0.8397847,0.65766954,75E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.508853173852426,55.44482781961258]}"
2_529_0,0.5852989,0.08415811,0.22612663,0.6657614,0.82034093,0.79406637,0.8014742,0.7016949,118_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.113230548444335,55.576880166378146]}"
2_530_0,0.6075393,0.14461607,0.3033736,0.8013583,0.90106606,0.88177997,0.8738916,0.7703273,135k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.086824653373075,55.24701879404945]}"
2_531_0,0.40550312,-0.003843952,0.16616917,0.2143931,0.14686993,0.80269057,0.8715387,0.38692063,17k_2019,0,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.440760875316165,55.16832637516058]}"
2_532_0,0.5899101,0.20068556,0.38893345,0.6395519,0.86422974,0.63513863,0.877551,0.83896536,101_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.12077639683094,55.60580591852679]}"
2_533_0,0.4927984,0.044927437,0.27025837,0.7564606,0.85570467,0.7802128,0.75442654,0.5873209,106k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.60569156148051,55.47303491953392]}"
2_534_0,0.76191694,0.31051844,0.22710124,0.70234364,0.60158837,0.5132166,0.6739294,0.7336493,186_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.332055577374,55.490282572989024]}"
2_535_0,0.6282384,0.3811524,0.42297176,0.8640646,0.8512563,0.8859909,0.83070797,0.7418486,109k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.587904918854942,55.4766281806704]}"
2_536_0,0.8128272,0.30603158,0.43318778,0.8449776,0.8959755,0.5285034,0.89486134,0.8315141,144_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.768097816285614,55.27037499143656]}"
2_537_0,0.62397003,0.3154904,0.34896553,0.681901,0.83436954,0.8575834,0.85883904,0.62286866,72E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.265948721026504,54.92236765036866]}"
2_538_0,0.61353225,0.35006604,0.38220885,0.8924464,0.88649637,0.8709705,0.8937709,0.7962052,49E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.385604316871227,55.20354033429807]}"
2_539_0,0.7633888,0.07943082,0.25043008,0.52325875,0.78381556,0.5320185,0.7875406,0.78266776,152_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.779236925808696,55.25923588191348]}"
2_540_0,0.82415134,0.24800244,0.42156363,0.85736597,0.9088661,0.90125173,0.87418175,0.8667018,149_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.774925012444925,55.262110490822664]}"
2_541_0,0.5888613,0.27225143,0.3484217,0.71376014,0.8342441,0.5804715,0.7934628,0.6733728,180_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.323072424532803,55.45506861385154]}"
2_542_0,0.4236453,0.030751035,0.26814204,0.72553146,0.807309,0.58994645,0.82306117,0.4,12k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.440221886145693,55.17802818022908]}"
2_543_0,0.61909217,0.28830448,0.3805499,0.8454902,0.84582365,0.52122617,0.87189746,0.10351201,77E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.510649804420662,55.44159388458974]}"
2_544_0,0.6827458,0.08039047,0.29539314,0.76117015,0.756255,0.73480886,0.8029196,0.7135439,124s_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.05502429231524,55.243964522083445]}"
2_545_0,0.63606286,0.09287749,0.2832607,0.89021766,0.8867354,0.80097085,0.8247394,0.6837116,130E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.949921404073258,55.306487265858166]}"
2_546_0,0.66797644,0.15122303,0.3196076,0.69223505,0.8581948,0.66590184,0.8452253,0.8300678,101_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.122752690456004,55.60580591852679]}"
2_547_0,0.6137618,0.15253538,0.29892465,0.74765974,0.7612331,0.8203799,0.8178499,0.6902915,86E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.61826797545818,55.4863299857389]}"
2_548_0,0.39567414,0.0024473,0.23503079,0.7460605,0.5155079,0.31795073,0.8865049,0.82086945,24_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.934645469961374,55.48686897490937]}"
2_549_0,0.71850276,0.20162772,0.20351759,0.7369542,0.8362658,0.7972761,0.84106284,0.8339446,P_145_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.744022966671213,55.28708365572118]}"
2_550_0,0.5803502,0.081090264,0.24854553,0.6869262,0.78801745,0.7475848,0.77813023,0.68301296,155k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.024301909598353,55.28313106847106]}"
2_551_0,0.5531425,-0.055773538,0.27489948,0.8450756,0.7669342,0.83595026,0.8038922,0.5743052,84E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.59473211501425,55.48129942014783]}"
2_552_0,0.42824858,0.16856086,0.33483106,0.7974377,0.8989247,0.84086496,0.8412524,0.6517346,134_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.13694607194509,55.60850086437915]}"
2_553_0,0.63471425,0.11950275,0.2567975,0.7699612,0.8537912,0.79280025,0.81206095,0.68827933,125E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.9472264582209,55.30109737415345]}"
2_554_0,0.6188065,0.27813268,0.40211636,0.7714286,0.86629486,0.88434917,0.88041854,0.48049045,80E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.526460153421166,55.440875232362444]}"
2_555_0,0.5472482,0.012175997,0.3371179,0.73792225,0.74317694,0.7254958,0.6850649,0.61921805,136_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.140898659195216,55.6126331146861]}"
2_556_0,0.65580106,0.41194725,0.40685004,0.71921027,0.85607743,0.85838854,0.8798521,0.7806653,49E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.385604316871227,55.20282168207078]}"
2_557_0,0.6742556,0.07760287,0.26462954,0.8882045,0.8810971,0.82227224,0.8395957,0.7463373,130E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.948843425732314,55.307385581142285]}"
2_558_0,0.8064516,0.29083684,0.63625,0.83668447,0.8265139,0.8314673,0.8522298,0.8101099,141_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.754802750080646,55.28349039458471]}"
2_559_0,0.60622644,0.10643707,0.26452705,0.7514217,0.878871,0.6893883,0.8614319,0.72715753,P_65_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.115386505126224,55.59322950454912]}"
2_560_0,0.55012226,0.3523608,0.33167496,0.754361,0.85300356,0.35991427,0.83610046,0.7434217,P_26_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.873021041470775,55.50663191116]}"
2_561_0,0.63955826,0.10349602,0.2823834,0.6554732,0.7570415,0.5943662,0.76930666,0.39663184,56k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.396563763337483,55.205157301809486]}"
2_562_0,0.7827577,0.19281334,0.36487612,0.85071945,0.8898081,0.71634614,0.619821,0.8107656,176_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.327743664010228,55.461177157783546]}"
2_563_0,0.68174064,0.22471325,0.28757983,0.88429916,0.83887655,0.8696268,0.85366553,0.77019465,61E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.274752210810878,55.08172878177146]}"
2_564_0,0.5410684,0.12488414,0.29070473,0.75264716,0.817005,0.70731705,0.7533719,0.6602629,88E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.62006460602642,55.49261819272773]}"
2_565_0,0.62164205,0.11594776,0.2977012,0.8865203,0.88288987,0.8345904,0.8455558,0.72419757,130E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.947945110448195,55.30666692891499]}"
2_566_0,0.6103093,0.028157683,0.31482735,0.67951465,0.8765625,0.5050282,0.71877587,0.7612403,2_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.771331751308445,55.45363130939695]}"
2_567_0,0.5732966,0.14087234,0.24372067,0.74898547,0.8578646,0.8430919,0.81957316,0.69186383,129E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.95010106713008,55.30325333083534]}"
2_568_0,0.6644451,0.29368168,0.29685503,0.7223999,0.8361153,0.8530528,0.8576779,0.53452057,68E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.264870742685563,54.92398461788007]}"
2_569_0,0.4462813,0.32367918,0.3917505,0.85853106,0.8963373,0.8548673,0.87251264,0.78029764,134_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.13586809360415,55.60742288603821]}"
2_570_0,0.43275025,0.10603241,0.31406948,0.6041667,0.73793435,0.72685695,0.6974703,0.67835766,312_2020,0,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.537410451323723,55.784929986180224]}"
2_571_0,0.5995807,0.1047595,0.340409,0.647486,0.83456796,0.7504841,0.8056723,0.71836084,73_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.137664724172385,55.574185220525784]}"
2_572_0,0.852119,0.2208843,0.42645502,0.77081156,0.8962963,0.9303164,0.89320093,0.84869975,149_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.775104675501748,55.26229015387948]}"
2_573_0,0.68128747,0.34148866,0.3470999,0.71430254,0.705346,0.7204788,0.84756833,0.62535894,72E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.262355459890028,54.92200832425501]}"
2_574_0,0.41424322,0.015192832,0.25030735,0.63386196,0.8495626,0.7862181,0.7694016,0.4120735,18E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.451720321782425,55.177489191058605]}"
2_575_0,0.5678879,0.1305752,0.38228145,0.8284809,0.89256936,0.85503805,0.8628031,0.7731674,107_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.134430789149558,55.607782212151854]}"
2_576_0,0.59031475,0.12123732,0.23519896,0.7082398,0.74205184,0.6490486,0.6820511,0.48054698,16k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.437526940293335,55.17353660380848]}"
2_577_0,0.60974,0.06403909,0.22895768,0.7277266,0.8591802,0.50388694,0.84321654,0.33182332,75E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.51226677193208,55.445007482669396]}"
2_578_0,0.52080387,0.080063514,0.23099701,0.62619096,0.84501374,0.7760627,0.7711518,0.64367217,94E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.098862078180275,55.24180856540156]}"
2_579_0,0.5510405,0.053773407,0.24731672,0.51225805,0.78723407,0.65286255,0.7476594,0.68245703,52_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.11341021150116,55.575442861923555]}"
2_580_0,0.6667887,0.28654152,0.38678414,0.6757466,0.91409934,0.5609905,0.89860725,0.809325,P_21_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.88290250959609,55.47752649595452]}"
2_581_0,0.5841584,0.3523559,0.42421585,0.8375176,0.86121255,0.71794873,0.8885559,0.58238167,77E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.50454126048865,55.44177354764657]}"
2_582_0,0.75588495,0.28783542,0.4811989,0.8096206,0.8918077,0.61664695,0.8935778,0.83105916,144_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.76468421820596,55.27271061117527]}"
2_583_0,0.6179544,0.30543324,0.32443458,0.827705,0.89251703,0.722449,0.8642512,0.7931281,P_77_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.130298538842606,55.585863319219335]}"
2_584_0,0.54456055,0.119436756,0.25588617,0.7704119,0.85871595,-100.0,0.77388626,0.713816,P_39_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.867451486709236,55.50070303028481]}"
2_585_0,0.68572044,0.26873153,0.20670147,0.6586684,0.63624597,0.4848374,0.6592016,0.73722124,186_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.331696251260354,55.49064189910267]}"
2_586_0,0.6492891,0.16765994,0.30561587,0.74253535,0.7954378,0.7923242,0.8470911,0.5803001,72E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.262355459890028,54.92182866119819]}"
2_587_0,0.55818737,0.07741677,0.33269414,0.711912,0.71203077,0.6135434,0.6642735,0.6217765,18k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.447767734532295,55.17138064712659]}"
2_588_0,0.73469126,0.20933096,0.1970803,0.7662801,0.8432067,0.8073243,0.85406715,0.8279901,P_145_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.744022966671213,55.286903992664364]}"
2_589_0,0.6917198,0.22252735,0.3964467,0.6401979,0.68197346,0.45017058,0.75342697,0.70104164,144_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.76953512074021,55.27163263283433]}"
2_590_0,0.5084773,0.061557032,0.2354337,0.66886544,0.8050633,0.16541353,0.8068874,0.525177,P_33_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.872841378413952,55.50160134556893]}"
2_591_0,0.17294776,0.019436732,0.29228243,0.7545565,0.8124112,0.65987736,0.8098575,0.7706355,313_2020,0,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.532020559619006,55.78744526897576]}"
2_592_0,0.5236095,0.023060797,0.25397015,0.44982606,0.25468844,0.8254942,0.8785361,0.74916303,8E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.44291683199805,55.18359773499062]}"
2_593_0,0.6122733,0.17811048,0.249985,0.64609665,0.80427116,0.76464903,0.7784666,0.69234306,43E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.383807686302987,55.203899660411714]}"
2_594_0,0.65302867,0.17023468,0.34689474,0.774474,0.8365716,0.82338613,0.8317492,0.6901437,136k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.08898061005496,55.24647980487898]}"
2_595_0,0.8154038,0.46051255,0.6895585,0.79002285,0.8580964,0.7496977,0.8829127,0.8151207,146_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.767199501001496,55.26947667615244]}"
2_596_0,0.65007776,0.20856611,0.32233503,0.8038647,0.8756219,0.5597484,0.80282396,0.7260921,P_4_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.77384703410398,55.452194004942356]}"
2_597_0,0.66595536,0.4432543,0.45920333,0.8676159,0.90233845,0.8705308,0.7579591,0.7440289,211_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.3688865040229,55.42165128528229]}"
2_598_0,0.54067624,0.04905945,0.28618258,0.8562939,0.81794596,0.8195872,0.78294164,0.55092144,85E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.59652874558249,55.482916387659245]}"
2_599_0,0.52306944,0.1383068,0.27169505,0.7419981,0.72715706,0.31652,0.6286668,0.53313553,P_24_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.871044747845712,55.50663191116]}"
2_600_0,0.5063818,0.06895392,0.25352848,0.70847476,0.7332369,0.75426006,0.7333512,0.441257,150k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.961599502766813,55.300738048039804]}"
2_601_0,0.5865922,0.20126116,0.28602982,0.58617,0.7709418,0.819703,0.8211382,0.65082365,72E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.26576905796968,54.92182866119819]}"
2_602_0,0.55932206,0.29598606,0.3691964,0.8125794,0.799023,0.32028675,0.8652946,0.34921908,77E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.510290478307017,55.43979725402151]}"
2_603_0,0.4737158,0.09010989,0.34063527,0.66420454,0.76198345,0.7509203,0.7976081,0.76724136,312_2020,0,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.536512136039605,55.78834358425988]}"
2_604_0,0.5886776,0.2334288,0.27879372,0.6984421,0.8196488,0.84124553,0.8242368,0.6410677,72E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.26379276434462,54.921648998141364]}"
2_605_0,0.6365243,0.17491749,0.372296,0.7041151,0.81952435,0.45278203,0.8690233,0.7943353,94_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.09688121027336,55.59143287398088]}"
2_606_0,0.6089347,0.06354931,0.2562808,0.7766123,0.86790985,0.7592244,0.8374679,0.7259973,75E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.506876880227363,55.44554647183987]}"
2_607_0,0.5684139,0.073060334,0.24539079,0.6554847,0.8015576,0.5991727,0.8186824,0.5432558,76E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.509212499966072,55.44374984127163]}"
2_608_0,0.697286,0.24001165,0.35320538,0.76724946,0.88453555,0.51163757,0.8098688,0.77087647,13_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.900509489164833,55.476987506784056]}"
2_609_0,0.6141038,0.21478708,0.2992099,0.68947905,0.84656435,0.7455107,0.839883,0.6151351,P_26_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.875715987323133,55.50501494364858]}"
2_610_0,0.60954446,0.05983689,0.26673642,0.8440598,0.8430949,0.7413534,0.84815186,0.67633706,96k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.515321043898084,55.44931939603317]}"
2_611_0,0.5031995,0.34770313,0.3987839,0.83716965,0.8679538,0.77956986,0.84782606,0.654602,94k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.51639902223903,55.452373667999176]}"
2_612_0,0.64257026,0.1472011,0.2904339,0.8143723,0.8297639,0.7818102,0.831473,0.6845974,25E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.439323570861575,55.193479203115935]}"
2_613_0,0.5564716,0.08761648,0.28090665,0.80244756,0.887689,0.84845865,0.838068,0.552551,76E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.505080249659123,55.442132873760215]}"
2_614_0,0.72726464,0.42065492,0.44813558,0.8667743,0.7605364,0.43472156,0.8486459,0.81632656,155_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.732165204920836,55.281154774845994]}"
2_615_0,0.52820814,0.030759644,0.23422731,0.573428,0.7956036,0.78629816,0.7869554,0.66021955,91E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.62455618244702,55.489563920761725]}"
2_616_0,0.56207263,0.09732842,0.32240784,0.6338682,0.7828987,0.75986934,0.7684437,0.68227434,77_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.154193725400187,55.57454454663943]}"
2_617_0,0.70608693,-0.014372997,0.2725238,0.76329726,0.8370104,0.85732704,0.84451133,0.6164383,85E_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.601379648116737,55.48255706154559]}"
2_618_0,0.5641413,0.09505786,0.25872514,0.793824,0.8613301,0.50657284,0.7504194,0.47055367,16k_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.438784581691102,55.172458625467534]}"
2_619_0,0.8136838,0.2105757,0.4174174,0.8130113,0.90123343,0.336,0.8852667,0.8422733,149_2019,1,y2018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.77708096912681,55.262110490822664]}"
