system:index,m_10,m_11,m_4,m_5,m_6,m_7,m_8,m_9,name,state,year,.geo
2_484_0,0.5606847,0.25967547,0.29359332,0.72703326,0.89453477,0.84317476,0.79934543,0.61497504,228_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.37032380847749,55.029446832235706]}"
2_485_0,0.52351964,0.30739784,0.37968087,0.7864894,0.91400945,0.8283233,0.7087174,0.79812783,97_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.341038730215196,55.03106379974712]}"
2_486_0,0.70456886,0.5870137,0.3785555,0.7366224,0.8180118,0.68554914,0.7290862,0.83168536,41E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.394407806655597,55.184855376388384]}"
2_487_0,0.24147098,-100.0,0.2642349,0.65905094,0.7803126,0.71146894,0.64484924,0.662138,93k_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.52250756617104,55.453810972453766]}"
2_488_0,0.6924887,0.64604217,0.5289267,0.7632903,0.7913071,0.4940749,0.897904,0.7634632,55E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.283376037538424,55.082806760112405]}"
2_489_0,0.74966663,0.59454095,0.37779683,0.70148665,0.8269978,0.5458705,0.7586377,0.8097365,33E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.39404848054195,55.19114358337722]}"
2_490_0,0.55415475,0.1334761,0.43180844,0.70776486,0.8811317,0.8808988,0.880881,0.77547497,149_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.777619958297283,55.262110490822664]}"
2_491_0,0.63059163,0.46941322,0.3705835,0.76399595,0.8189613,0.54745924,0.7570608,0.73717797,20E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.434293005270504,55.19976741010477]}"
2_492_0,0.54767185,-100.0,0.43722174,0.8202432,0.9066901,0.886073,0.8470729,0.81093323,6_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.44165004203658,55.133831068250394]}"
2_493_0,0.59232783,0.1706748,0.27897522,0.6667584,0.87156796,0.82451546,0.8234295,0.74463147,217_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.355950763931578,54.952910370028725]}"
2_494_0,0.59994143,0.36323312,0.39548007,0.78958213,0.8692978,0.7407721,0.46935022,0.70326066,103_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.360981329522648,55.090172945442184]}"
2_495_0,0.73952097,0.06442376,0.3263062,0.71676016,0.81437844,0.80375713,0.49648035,0.86569583,112_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.447399259854947,55.0519047143387]}"
2_496_0,0.62126863,0.552,0.21019115,0.3888889,0.8489836,0.75771725,0.6394594,0.57736915,39k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.411296133997045,55.1857536916725]}"
2_497_0,0.50963455,0.4985591,0.2759124,0.8738651,0.88876116,0.72950864,0.75067264,0.80541295,119_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.911468935631092,55.22743552085565]}"
2_498_0,0.686777,-100.0,0.45746762,0.6938889,0.74105805,0.6229599,0.65060085,0.7396933,361_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.294869898893303,55.90566356036589]}"
2_499_0,0.6154464,0.5517408,0.39663163,0.6899501,0.78292745,0.57056797,0.8067405,0.7766197,59k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.401953655042202,55.20336067124125]}"
2_500_0,0.45779422,0.37745097,0.2833106,0.4830152,0.85466194,0.7501348,0.736224,0.65049446,71_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.069572425636128,55.24953407684499]}"
2_501_0,0.7441428,0.61339813,0.37667128,0.71068275,0.855935,0.53792596,0.80110496,0.8671996,44k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.40931984037198,55.19689280119559]}"
2_502_0,0.6786046,0.5349702,0.36596063,0.75096816,0.8152602,0.5673077,0.84260404,0.74331456,21E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.4350116574978,55.1992284209343]}"
2_503_0,0.49510258,0.34649423,0.431533,0.27885082,0.2150498,0.5854745,0.792698,0.73719287,64k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.396563763337483,55.20174370372983]}"
2_504_0,0.5618839,0.36974928,0.39790314,0.76744187,0.9010812,0.8472698,0.8120959,0.7306975,P_82_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.126525614649307,55.58676163450346]}"
2_505_0,0.6634195,0.5979579,0.39692003,0.7300212,0.7772523,0.7123381,0.6847236,0.7843275,41E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.392072186916888,55.18557402861568]}"
2_506_0,0.6792578,0.2861158,0.1745224,0.3671976,0.8181163,0.700304,0.5337761,0.57546604,153_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.42548036692243,55.12071566510225]}"
2_507_0,0.7206705,-3.6839023E-4,0.31174842,0.6902834,0.8461099,0.7146962,0.76602143,0.7859095,284_2020,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.04657555436267,55.88212769992196]}"
2_508_0,0.7101688,-100.0,0.20354217,0.2875383,0.7864801,0.7951611,0.69041914,0.7523369,353_2020,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.000042822645277,55.8832056782629]}"
2_509_0,0.73887956,0.59228504,0.506861,0.7790646,0.8160261,0.5364385,0.79724383,0.81911457,48k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.407163883690096,55.197791116479706]}"
2_510_0,0.21850476,-100.0,0.25523248,0.6249251,0.76003695,0.6935065,0.5678148,0.6289374,93k_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.522687229227866,55.453810972453766]}"
2_511_0,0.27423364,0.23829788,0.37654975,0.82531327,0.7825419,0.4650905,0.43089208,0.54798764,P_101_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.08160985044333,55.59035489563993]}"
2_512_0,0.4405436,-100.0,0.4086596,0.7765778,0.8957229,0.83877707,0.8118937,0.7933279,77E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.503642945204533,55.440695569305625]}"
2_513_0,0.4984456,0.36282307,0.319904,0.61379147,0.8673342,0.7172414,0.61124814,0.7395096,P_244_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.370503471534317,55.42380724196418]}"
2_514_0,0.2496869,0.21370067,0.41627297,0.2050177,0.2507426,0.7604148,0.7782669,0.5544228,66k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.392611176087357,55.20336067124125]}"
2_515_0,0.7068527,0.5803244,0.31112593,0.6444876,0.77314156,0.57707006,0.84007895,0.7777605,22k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.44094053837299,55.19886909482065]}"
2_516_0,0.106307894,-100.0,0.27178898,0.53521603,0.85294765,0.60030746,0.7665558,0.632471,78E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.502564966863588,55.45129568965823]}"
2_517_0,0.36778846,-100.0,0.47120145,0.8515684,0.8967152,0.8474309,0.8227848,0.78491414,25_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.36601189511372,55.12179364344319]}"
2_518_0,0.5725735,0.1827112,0.4543735,0.5593785,0.8817757,0.86813635,0.82136583,0.5103512,P_26_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.877153291777727,55.50465561753494]}"
2_519_0,0.55705327,-100.0,0.28851,0.72494155,0.85593706,0.80165845,0.7766588,0.776631,339_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.268818755653836,55.85607655668249]}"
2_520_0,0.4668521,-100.0,0.28350514,0.49345893,0.5548793,0.57779413,0.5014526,0.6076618,164_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.366371221227364,55.13922095995511]}"
2_521_0,0.7819178,0.23366159,0.19306955,0.4521422,0.8717844,0.7104762,0.512323,0.58892334,153_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.421527779672303,55.1203563389886]}"
2_522_0,0.5689958,-0.0037996545,0.42702526,0.78066194,0.85969335,0.84488523,0.8477388,0.7821212,144_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.768636805456087,55.27037499143656]}"
2_523_0,0.4375007,0.0058521135,0.2646856,0.78585315,0.7963724,0.7283641,0.76067513,0.7016869,131E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.005976277802315,55.278819155107286]}"
2_524_0,0.36594743,-100.0,0.26108333,0.8418863,0.8975805,0.7208207,0.80571043,0.76194245,99k_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.519453294205036,55.44644478712399]}"
2_525_0,0.64660007,0.5362984,0.38133875,0.5882353,0.75599205,0.6066946,0.61403507,0.63921756,33E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.39548578499654,55.19186223560452]}"
2_526_0,0.6013445,0.21360545,0.2955139,0.55845696,0.7306522,0.73162776,0.75412893,0.7059115,67_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.12221370128553,55.577778481662264]}"
2_527_0,0.601907,0.16855974,0.45873725,0.8393759,0.9141008,0.8585805,0.73870575,0.7108697,12_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.426738008320196,55.11245116448835]}"
2_528_0,0.54661465,-100.0,0.32363635,0.8251748,0.8359621,0.7541217,0.8230538,0.7684959,120E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.968965688096592,55.26696139335691]}"
2_529_0,0.6027242,-100.0,0.50774896,0.52116287,0.83997875,0.83521444,0.418572,0.67946,142_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.75408409785335,55.2728902742321]}"
2_530_0,0.53217566,0.38847858,0.43309456,0.7236467,0.7620587,0.84326535,0.6307213,0.6566929,133_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.463029945798628,55.109756218635994]}"
2_531_0,0.2879365,0.26735333,0.40743014,0.26076227,0.4472827,0.8271434,0.8229193,0.485159,66k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.392790839144183,55.200845388445714]}"
2_532_0,0.2591146,-100.0,0.24532083,0.6810975,0.85016286,0.34291312,0.73563766,0.6977133,107k_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.599223691434847,55.47896380040912]}"
2_533_0,0.62645787,0.03357118,0.2633333,0.66097146,0.84736586,0.51017964,0.79371643,0.7485008,290_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.310500584836984,55.92273155076416]}"
2_534_0,0.67301124,0.5845096,0.35355648,0.68594307,0.8127984,0.6339571,0.51355886,0.62744063,53k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.396563763337483,55.19240122477499]}"
2_535_0,0.6301748,0.5912044,0.33066666,0.72040963,0.8009577,0.5450578,0.88322794,0.7468872,22k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.440221886145693,55.196533475081935]}"
2_536_0,0.63620025,0.43307087,0.5104607,0.6277792,0.8486537,0.829765,0.73417395,0.751606,141_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.752826456455583,55.28295140541424]}"
2_537_0,0.6986434,0.5749157,0.3033436,0.7881579,0.85328186,0.76421636,0.747744,0.7231636,259_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.896556901914707,55.26929701309562]}"
2_538_0,0.53985095,0.48440367,0.3529634,0.83433735,0.90733016,0.79911965,0.85915494,0.79983455,42E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.380034762109684,55.20210302984348]}"
2_539_0,0.5280899,-100.0,0.4117647,0.8410464,0.9077063,0.8717504,0.8491315,0.82162315,6_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.44200936815023,55.132932752966276]}"
2_540_0,0.5307347,0.24895397,0.39923957,0.6832877,0.8496211,0.07320872,0.80547893,0.7445663,144_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.76684017488785,55.272351285061625]}"
2_541_0,0.574272,0.31694916,0.45349312,0.7628762,0.89781016,0.8559238,0.37477148,0.5377737,95_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.37355774350032,55.02549424498558]}"
2_542_0,0.28094292,0.011645472,0.37672773,0.817099,0.8436416,0.64198416,0.85287726,0.748757,112E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.91740239078813,55.24773744627675]}"
2_543_0,0.58220506,0.4754215,0.25104603,0.4145854,0.85114,0.7949209,0.751886,0.57272357,53_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.961415265428137,55.1706619948993]}"
2_544_0,0.5398383,0.45698017,0.2722871,0.61077845,0.7736605,0.41538683,0.7022309,0.60427135,68_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.04298229322619,55.23174743421942]}"
2_545_0,0.5813593,0.034235697,0.42472073,0.8241077,0.8908573,0.6119657,0.7977893,0.7667617,358_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.268998418710662,55.8907515266495]}"
2_546_0,0.29587,-100.0,0.24911691,0.71571225,0.8414723,0.4337306,0.7349744,0.7046194,107k_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.599942343662143,55.47896380040912]}"
2_547_0,0.5905804,0.6285064,0.44651005,0.68181974,0.6173226,0.5278111,0.6761364,0.70897114,59k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.402492644212675,55.203001345127596]}"
2_548_0,0.49658936,-100.0,0.42331645,0.8386013,0.89231014,0.77902323,0.67113465,0.78497523,10_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.420809127445008,55.11748173007942]}"
2_549_0,0.55366546,0.34309494,0.3264368,0.57806724,0.8244342,0.81299156,0.61353004,0.5819137,135_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.139281691683802,55.60724322298138]}"
2_550_0,0.36951733,0.3810219,0.33298263,0.22330356,0.41407868,0.76657337,0.75346786,0.51076317,53E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.391353534689593,55.20407932346854]}"
2_551_0,0.57470465,0.29972753,0.2918684,0.5699322,0.81870496,0.82382125,0.80834657,0.75655663,218_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.358825372840762,54.95129340251731]}"
2_552_0,0.541793,0.33214822,0.25856552,0.49481326,0.84195286,0.41469815,0.658047,0.77508175,124_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.10837964591009,55.599697374594776]}"
2_553_0,0.1754324,0.112794615,0.39953595,0.62883526,0.68198276,0.5136026,0.64690065,0.6832,P_101_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.075860632624963,55.59143287398088]}"
2_554_0,0.5378641,-100.0,0.23145936,0.51817113,0.79015166,0.695073,0.5967633,0.66067207,398_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.269717070937958,55.83020507649985]}"
2_555_0,0.52793616,0.27291498,0.3787234,0.7358423,0.89788735,0.8597445,0.78,0.70011044,107_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.135149441376853,55.608321201322326]}"
2_556_0,0.4965289,0.49022081,0.32395467,0.70029205,0.89766496,0.8323536,0.8620253,0.8244429,42E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.380933077393806,55.20264201901395]}"
2_557_0,0.5720313,-100.0,0.24337506,0.5413495,0.7663891,0.7292216,0.6025197,0.70937085,397_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.26845942954019,55.830744065670316]}"
2_558_0,0.5,0.5707094,0.44224924,0.8458252,0.8910703,0.48683888,0.7079593,0.60264367,9_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.90769601143779,55.479502789579584]}"
2_559_0,0.5845411,0.5463917,0.46571374,0.8300885,0.876652,0.85263664,0.85356873,0.75414807,47k_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.40788253591739,55.198689431763825]}"
2_560_0,0.3825164,-100.0,0.4272953,0.6956806,0.8846395,0.51336145,0.68763083,0.80032206,82E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.616112018776295,55.47626885455676]}"
2_561_0,0.670503,0.10904426,0.3381453,0.7913252,0.8665101,0.6256921,0.570819,0.71278703,103_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.36601189511372,55.090172945442184]}"
2_562_0,0.5808967,0.09284557,0.38449878,0.68535507,0.7788676,0.7802548,0.7152586,0.5014982,104_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.349842219999566,55.082806760112405]}"
2_563_0,0.45655876,0.5807515,0.39700034,0.71649736,0.8526962,0.67435,0.8437269,0.77847546,72E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.266667373253803,54.923086302595955]}"
2_564_0,0.7853062,-100.0,0.34711465,0.69643974,0.84800243,0.63429487,0.686358,0.84152365,P_253_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.646106600702186,55.642816508232514]}"
2_565_0,0.617318,-100.0,0.40679932,0.8333995,0.9132275,0.73000926,0.5742502,0.77003485,103_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.36619155817054,55.091610249896775]}"
2_566_0,0.47612903,0.1373404,0.40377358,0.859271,0.91096455,0.8903373,0.8174515,0.84413826,6_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.44111105286611,55.13365140519357]}"
2_567_0,0.75028944,0.22641797,0.48278353,0.4796507,0.86899394,0.65556,0.8430928,0.83443546,304_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.559688670369887,55.74450579839485]}"
2_568_0,0.43492585,0.4167364,0.28067404,0.5107879,0.8243154,0.6882164,0.77725536,0.6946223,72E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.263253775174146,54.92200832425501]}"
2_569_0,0.5242902,0.42103127,0.39289626,0.594017,0.8888731,0.59463376,0.7477282,0.68162507,122_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.104247395603142,55.598260070140185]}"
2_570_0,0.5810072,0.25361368,0.2792485,0.5426058,0.79592985,0.64774626,0.79881847,0.753678,67_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.123651005740122,55.57723949249179]}"
2_571_0,0.39512962,0.22298415,0.22801302,0.54287905,0.5380201,0.5817533,0.580317,0.4585581,39_2020,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.79540660092285,55.19042493114993]}"
2_572_0,0.5851433,0.21308859,0.4718044,0.8060199,0.8490893,0.5640408,0.83246404,0.7361227,144_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.76773849017197,55.27163263283433]}"
2_573_0,0.7833909,0.57129025,0.36990154,0.7111437,0.82503706,0.6369948,0.7514718,0.83413297,243_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.963211895996377,55.205157301809486]}"
2_574_0,0.53861004,0.33658537,0.34787124,0.6259101,0.8666934,0.5753425,0.8184569,0.83434415,P_1_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.76917579462656,55.4518346788287]}"
2_575_0,0.36412176,0.14450867,0.40020898,0.8352218,0.87295574,0.79758394,0.7388018,0.6703639,116_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.93302850244996,55.228513499196595]}"
2_576_0,0.6977603,0.33333334,0.32941708,0.48040006,0.8417885,0.5177994,0.4333671,0.6640646,P_40_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.866912497538763,55.5021403347394]}"
2_577_0,0.61545897,-100.0,0.29754797,0.56060964,0.7326044,0.65609604,0.45410982,0.6496853,158_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.750490836716875,55.29462950410779]}"
2_578_0,0.77713776,-100.0,0.48093182,0.71714973,0.8411718,0.5775407,0.7707646,0.7953671,P_253_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.64592693764536,55.64371482351664]}"
2_579_0,0.28355196,-100.0,0.3479904,0.755652,0.8678551,0.51036376,0.7811121,0.73279816,106k_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.604972909253213,55.47231626730663]}"
2_580_0,0.2550628,-100.0,0.41213554,0.82697946,0.8951622,0.85676676,0.8603785,0.81966656,80E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.526999142591638,55.440695569305625]}"
2_581_0,0.43252817,0.3836978,0.33317456,0.6925152,0.8764345,0.79392415,0.77431905,0.600847,71_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.068674110352006,55.248815424617696]}"
2_582_0,0.5345912,0.24011958,0.33396947,0.6041804,0.8760219,0.60650575,0.70745045,0.6571684,134_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.136766408888267,55.607782212151854]}"
2_583_0,0.4702408,0.48762888,0.30541247,0.72610396,0.89065784,0.84380305,0.83540136,0.7776271,52k_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.39350949137148,55.19294021394546]}"
2_584_0,0.592432,0.50579345,0.309375,0.8221459,0.81470567,0.77292573,0.8183648,0.46920148,192_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.044060271567133,55.214679443821154]}"
2_585_0,0.7503356,0.5980422,0.39487675,0.7399739,0.82504135,0.6145961,0.72831243,0.795731,53k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.39674342639431,55.19258088783181]}"
2_586_0,0.7889108,0.5999428,0.32739863,0.7374046,0.82093316,0.6269884,0.7228499,0.80706924,243_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.96303223293955,55.20533696486631]}"
2_587_0,0.49900693,0.52060735,0.3611111,0.18308462,0.36380526,0.6066515,0.6835354,0.5351371,53E_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.391173871632766,55.20443864958219]}"
2_588_0,0.5411939,0.29910523,0.33557048,0.64297444,0.87612104,0.85311574,0.6828696,0.65046334,135_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.139641017797448,55.606883896867735]}"
2_589_0,0.4900901,0.2909517,0.36257088,0.6081605,0.88904464,0.8629612,0.74687064,0.6978009,134_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.136227419717795,55.60724322298138]}"
2_590_0,0.58424544,0.49827704,0.39300698,0.7562199,0.8986053,0.86997277,0.85964024,0.8275395,49E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.387041621325817,55.20264201901395]}"
2_591_0,0.6648544,0.5744681,0.3448961,0.71840256,0.81353116,0.56278306,0.79974437,0.718767,26k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.437167614179685,55.19904875787747]}"
2_592_0,0.59608054,0.21632814,0.26376867,0.6781609,0.7444467,0.75524694,0.72291976,0.7830688,320_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.18204149920789,55.8260728261929]}"
2_593_0,0.7465868,-100.0,0.39902353,0.7551891,0.4910069,0.6640867,0.8691116,0.8362003,187_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.331516588203527,55.49136055132996]}"
2_594_0,0.75242716,0.17003305,0.16606271,0.37900445,0.8706187,0.7355455,0.428754,0.5615125,153_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.421168453558657,55.12071566510225]}"
2_595_0,0.5968586,0.20609137,0.5013828,0.8330513,0.9064047,0.87128204,0.7948843,0.478327,138_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.45674173880979,55.1203563389886]}"
2_596_0,0.6218002,0.0678337,0.33487475,0.51281244,0.87401575,0.84503937,0.6022932,0.52372026,P_33_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.872122726186657,55.501242019455276]}"
2_597_0,0.49041373,0.15517241,0.4335201,0.5746638,0.8964887,0.87532324,0.5646103,0.5202174,P_33_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.87409901981172,55.50178100862575]}"
2_598_0,0.48126116,0.38135004,0.2198081,0.46930555,0.7303823,0.71346897,0.68549234,0.65169996,260_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.83403415813999,55.235161032299075]}"
2_599_0,0.4376757,0.2472103,0.49653623,0.64576274,0.8476563,0.53395784,0.71185863,0.6525717,13_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.483152208162902,55.0970001416015]}"
2_600_0,0.7116907,0.6007601,0.26963183,0.65979034,0.74626863,0.5631713,0.759939,0.69990766,48_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.099576156125718,55.576341177207674]}"
2_601_0,0.6137897,0.5316107,0.44128868,0.78318137,0.77104026,0.56602186,0.66423357,0.73323923,248_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.89997049999436,55.22509990111694]}"
2_602_0,0.54607767,0.41908112,0.23837209,0.3575526,0.7831431,0.79433566,0.7465354,0.4589091,53_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.96159492848496,55.169943342672]}"
2_603_0,0.6373057,0.29150328,0.27518657,0.49830252,0.6734462,0.6976808,0.6612991,0.7284483,67_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.121495049058236,55.577059829434965]}"
2_604_0,0.49150416,0.523215,0.34427294,0.74892503,0.859857,0.7595365,0.772973,0.78251046,245_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.917757142619926,55.226357542514705]}"
2_605_0,0.5449667,0.452402,0.31449386,0.7296439,0.47994936,0.761792,0.82847494,0.7959543,127k_2019,0,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.08071610944106,55.24558148959486]}"
2_606_0,0.4596583,0.007897176,0.30352074,0.8745569,0.88008636,0.7490897,0.7553372,0.74325526,131E_2019,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.006515266972787,55.27899881816411]}"
2_607_0,0.5963542,-100.0,0.24842563,0.41993058,0.70272297,0.6942991,0.47225648,0.5366569,154_2020,1,y2019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.41703620325171,55.114068131999765]}"
